iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
MDA,Moldova,2020-05-01,3897,126,119,8,966048,31235,29.5,1983,,,,,
MDA,Moldova,2020-05-02,3980,83,122,3,986623,20575,30243,744,,,,,
MDG,Madagascar,2020-03-21,3,3,0,0,108,108,0.0,0.0,,,,,
MDG,Madagascar,2020-03-22,3,0,0,0,108,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-03-23,3,0,0,0,108,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-03-24,17,14,0,0,614,506,0.0,0.0,,,,,
MDG,Madagascar,2020-03-25,19,2,0,0,686,72,0.0,0.0,,,,,
MDG,Madagascar,2020-03-26,19,0,0,0,686,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-03-27,23,4,0,0,831,144,0.0,0.0,,,,,
MDG,Madagascar,2020-03-28,24,1,0,0,867,36,0.0,0.0,,,,,
MDG,Madagascar,2020-03-29,28,4,0,0,1011,144,0.0,0.0,,,,,
MDG,Madagascar,2020-03-30,37,9,0,0,1336,325,0.0,0.0,,,,,
MDG,Madagascar,2020-03-31,44,7,0,0,1589,253,0.0,0.0,,,,,
MDG,Madagascar,2020-04-01,46,2,0,0,1661,72,0.0,0.0,,,,,
MDG,Madagascar,2020-04-02,54,8,0,0,1.95,289,0.0,0.0,,,,,
MDG,Madagascar,2020-04-03,59,5,0,0,2131,181,0.0,0.0,,,,,
MDG,Madagascar,2020-04-04,65,6,0,0,2347,217,0.0,0.0,,,,,
MDG,Madagascar,2020-04-05,71,6,0,0,2564,217,0.0,0.0,,,,,
MDG,Madagascar,2020-04-06,72,1,0,0,2.6,36,0.0,0.0,,,,,
MDG,Madagascar,2020-04-07,77,5,0,0,2781,181,0.0,0.0,,,,,
MDG,Madagascar,2020-04-08,85,8,0,0,3.07,289,0.0,0.0,,,,,
MDG,Madagascar,2020-04-09,93,8,0,0,3358,289,0.0,0.0,,,,,
MDG,Madagascar,2020-04-10,93,0,0,0,3358,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-04-11,102,9,0,0,3684,325,0.0,0.0,,,,,
MDG,Madagascar,2020-04-12,102,0,0,0,3684,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-04-13,106,4,0,0,3828,144,0.0,0.0,,,,,
MDG,Madagascar,2020-04-14,106,0,0,0,3828,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-04-15,108,2,0,0,3.9,72,0.0,0.0,,,,,
MDG,Madagascar,2020-04-16,110,2,0,0,3972,72,0.0,0.0,,,,,
MDG,Madagascar,2020-04-17,111,1,0,0,4009,36,0.0,0.0,,,,,
MDG,Madagascar,2020-04-18,117,6,0,0,4225,217,0.0,0.0,,,,,
MDG,Madagascar,2020-04-19,117,0,0,0,4225,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-04-20,121,4,0,0,4.37,144,0.0,0.0,,,,,
MDG,Madagascar,2020-04-21,121,0,0,0,4.37,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-04-22,121,0,0,0,4.37,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-04-23,121,0,0,0,4.37,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-04-24,121,0,0,0,4.37,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-04-25,122,1,0,0,4406,36,0.0,0.0,,,,,
MDG,Madagascar,2020-04-26,124,2,0,0,4478,72,0.0,0.0,,,,,
MDG,Madagascar,2020-04-27,124,0,0,0,4478,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-04-28,128,4,0,0,4622,144,0.0,0.0,,,,,
MDG,Madagascar,2020-04-29,128,0,0,0,4622,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-04-30,128,0,0,0,4622,0.0,0.0,0.0,,,,,
MDG,Madagascar,2020-05-01,132,4,0,0,4767,144,0.0,0.0,,,,,
MDG,Madagascar,2020-05-02,135,3,0,0,4875,108,0.0,0.0,,,,,
MDV,Maldives,2020-03-08,2,2,0,0,3.7,3.7,0.0,0.0,,,,,
MDV,Maldives,2020-03-09,4,2,0,0,7.4,3.7,0.0,0.0,,,,,
MDV,Maldives,2020-03-11,6,2,0,0,11.1,3.7,0.0,0.0,,,,,
MDV,Maldives,2020-03-12,8,2,0,0,14.8,3.7,0.0,0.0,,,,,
MDV,Maldives,2020-03-14,9,1,0,0,16.65,1.85,0.0,0.0,,,,,
MDV,Maldives,2020-03-15,9,0,0,0,16.65,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-16,13,4,0,0,24.05,7.4,0.0,0.0,,,,,
MDV,Maldives,2020-03-17,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-18,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-19,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-20,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-21,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-22,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-23,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-24,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-25,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-26,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-27,13,0,0,0,24.05,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-03-28,14,1,0,0,25.9,1.85,0.0,0.0,,,,,
MDV,Maldives,2020-03-29,16,2,0,0,29.6,3.7,0.0,0.0,,,,,
MDV,Maldives,2020-03-30,17,1,0,0,31.45,1.85,0.0,0.0,,,,,
MDV,Maldives,2020-03-31,17,0,0,0,31.45,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-01,18,1,0,0,33.3,1.85,0.0,0.0,,,,,
MDV,Maldives,2020-04-02,19,1,0,0,35.15,1.85,0.0,0.0,,,,,
MDV,Maldives,2020-04-03,19,0,0,0,35.15,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-04,19,0,0,0,35.15,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-05,19,0,0,0,35.15,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-06,19,0,0,0,35.15,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-07,19,0,0,0,35.15,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-08,19,0,0,0,35.15,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-09,19,0,0,0,35.15,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-10,19,0,0,0,35.15,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-11,19,0,0,0,35.15,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-12,19,0,0,0,35.15,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-13,20,1,0,0,37.0,1.85,0.0,0.0,,,,,
MDV,Maldives,2020-04-14,20,0,0,0,37.0,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-15,21,1,0,0,38.85,1.85,0.0,0.0,,,,,
MDV,Maldives,2020-04-16,21,0,0,0,38.85,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-17,25,4,0,0,46.25,7.4,0.0,0.0,,,,,
MDV,Maldives,2020-04-18,29,4,0,0,53.65,7.4,0.0,0.0,,,,,
MDV,Maldives,2020-04-19,35,6,0,0,64.75,11.1,0.0,0.0,,,,,
MDV,Maldives,2020-04-20,52,17,0,0,96.2,31.45,0.0,0.0,,,,,
MDV,Maldives,2020-04-21,69,17,0,0,127.65,31.45,0.0,0.0,,,,,
MDV,Maldives,2020-04-22,85,16,0,0,157.25,29.6,0.0,0.0,,,,,
MDV,Maldives,2020-04-23,85,0,0,0,157.25,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-24,110,25,0,0,203499,46.25,0.0,0.0,,,,,
MDV,Maldives,2020-04-25,128,18,0,0,236799,33.3,0.0,0.0,,,,,
MDV,Maldives,2020-04-26,137,9,0,0,253449,16.65,0.0,0.0,,,,,
MDV,Maldives,2020-04-27,214,77,0,0,395899,142.45,0.0,0.0,,,,,
MDV,Maldives,2020-04-28,214,0,0,0,395899,0.0,0.0,0.0,,,,,
MDV,Maldives,2020-04-29,245,31,0,0,453249,57.35,0.0,0.0,,,,,
MDV,Maldives,2020-04-30,277,32,0,0,512449,59.2,0.0,0.0,,,,,
MDV,Maldives,2020-05-01,468,191,1,1,865798,353349,1.85,1.85,,,,,
MDV,Maldives,2020-05-02,491,23,1,0,908348,42.55,1.85,0.0,,,,,
MEX,Mexico,2020-02-29,2,2,0,0,16,16,0.0,0.0,1887.0,25.0,15,0.0,cases tested
MEX,Mexico,2020-03-01,4,2,0,0,31,16,0.0,0.0,1914.0,27.0,15,0.0,cases tested
MEX,Mexico,2020-03-02,5,1,0,0,39,8,0.0,0.0,1997.0,83.0,15,1,cases tested
MEX,Mexico,2020-03-03,0,0,0,0,,,,,2071.0,74.0,16,1,cases tested
MEX,Mexico,2020-03-04,0,0,0,0,,,,,2139.0,68.0,17,1,cases tested
MEX,Mexico,2020-03-05,0,0,0,0,,,,,2203.0,64.0,17,0.0,cases tested
MEX,Mexico,2020-03-06,0,0,0,0,,,,,2256.0,53.0,17,0.0,cases tested
MEX,Mexico,2020-03-07,0,0,0,0,,,,,2279.0,23.0,18,0.0,cases tested
MEX,Mexico,2020-03-08,0,0,0,0,,,,,2314.0,35.0,18,0.0,cases tested
MEX,Mexico,2020-03-09,7,2,0,0,54,16,0.0,0.0,2393.0,79.0,19,1,cases tested
MEX,Mexico,2020-03-10,0,0,0,0,,,,,2499.0,106.0,19,1,cases tested
MEX,Mexico,2020-03-11,0,0,0,0,,,,,2634.0,135.0,0.02,1,cases tested
MEX,Mexico,2020-03-12,11,4,0,0,85,31,0.0,0.0,2837.0,203.0,22,2,cases tested
MEX,Mexico,2020-03-13,16,5,0,0,124,39,0.0,0.0,3119.0,282.0,24,2,cases tested
MEX,Mexico,2020-03-14,26,10,0,0,202,78,0.0,0.0,3282.0,163.0,25,1,cases tested
MEX,Mexico,2020-03-15,41,15,0,0,318,116,0.0,0.0,3454.0,172.0,27,1,cases tested
MEX,Mexico,2020-03-16,53,12,0,0,411,93,0.0,0.0,3719.0,265.0,29,2,cases tested
MEX,Mexico,2020-03-17,82,29,0,0,636,225,0.0,0.0,4172.0,453.0,32,4,cases tested
MEX,Mexico,2020-03-18,93,11,0,0,721,85,0.0,0.0,4674.0,502.0,36,4,cases tested
MEX,Mexico,2020-03-19,118,25,0,0,915,194,0.0,0.0,5261.0,587.0,41,5,cases tested
MEX,Mexico,2020-03-20,164,46,0,0,1272,357,0.0,0.0,5835.0,574.0,45,4,cases tested
MEX,Mexico,2020-03-21,203,39,2,2,1574,302,16,16,6232.0,397.0,48,3,cases tested
MEX,Mexico,2020-03-22,251,48,2,0,1947,372,16,0.0,6544.0,312.0,51,2,cases tested
MEX,Mexico,2020-03-23,316,65,2,0,2451,504,16,0.0,7377.0,833.0,57,6,cases tested
MEX,Mexico,2020-03-24,367,51,4,2,2846,396,31,16,8505.0,1128.0,66,9,cases tested
MEX,Mexico,2020-03-25,405,38,5,1,3141,295,39,8,9737.0,1232.0,76,0.01,cases tested
MEX,Mexico,2020-03-26,475,70,5,0,3684,543,39,0.0,10943.0,1206.0,85,9,cases tested
MEX,Mexico,2020-03-27,585,110,8,3,4537,853,62,23,12392.0,1449.0,96,11,cases tested
MEX,Mexico,2020-03-28,717,132,12,4,5561,1024,93,31,13146.0,754.0,102,6,cases tested
MEX,Mexico,2020-03-29,848,131,16,4,6577,1016,124,31,13884.0,738.0,108,6,cases tested
MEX,Mexico,2020-03-30,993,145,20,4,7702,1125,155,31,15533.0,1649.0,0.12,13,cases tested
MEX,Mexico,2020-03-31,1094,101,28,8,8485,783,217,62,17009.0,1476.0,132,11,cases tested
MEX,Mexico,2020-04-01,1215,121,29,1,9424,938,225,8,18541.0,1532.0,144,12,cases tested
MEX,Mexico,2020-04-02,1378,163,37,8,10688,1264,287,62,20175.0,1634.0,156,13,cases tested
MEX,Mexico,2020-04-03,1510,132,50,13,11712,1024,388,101,21870.0,1695.0,0.17,13,cases tested
MEX,Mexico,2020-04-04,1688,178,60,10,13092,1381,465,78,22903.0,1033.0,178,8,cases tested
MEX,Mexico,2020-04-05,1890,202,79,19,14659,1567,613,147,23692.0,789.0,184,6,cases tested
MEX,Mexico,2020-04-06,2143,253,94,15,16621,1962,729,116,25625.0,1933.0,199,15,cases tested
MEX,Mexico,2020-04-07,2439,296,125,31,18917,2296,969,0.24,27561.0,1936.0,214,15,cases tested
MEX,Mexico,2020-04-08,2785,346,141,16,21.6,2684,1094,124,29703.0,2142.0,0.23,17,cases tested
MEX,Mexico,2020-04-09,3181,396,174,33,24672,3071,1.35,256,31296.0,1593.0,243,12,cases tested
MEX,Mexico,2020-04-10,3441,260,194,20,26688,2017,1505,155,33172.0,1876.0,257,15,cases tested
MEX,Mexico,2020-04-11,3844,403,233,39,29814,3126,1807,302,34494.0,1322.0,268,0.01,cases tested
MEX,Mexico,2020-04-12,4219,375,273,40,32722,2908,2117,0.31,35636.0,1142.0,276,9,cases tested
MEX,Mexico,2020-04-13,4661,442,296,23,36151,3428,2296,178,38314.0,2678.0,297,21,cases tested
MEX,Mexico,2020-04-14,5014,353,332,36,38888,2738,2575,279,41080.0,2766.0,319,21,cases tested
MEX,Mexico,2020-04-15,5399,385,406,74,41875,2986,3149,574,43717.0,2637.0,339,0.02,cases tested
MEX,Mexico,2020-04-16,5847,448,449,43,45349,3475,3482,334,46259.0,2542.0,359,0.02,cases tested
MEX,Mexico,2020-04-17,6297,450,486,37,48839,3.49,3769,287,49121.0,2862.0,381,22,cases tested
MEX,Mexico,2020-04-18,6875,578,546,60,53322,4483,4235,465,50591.0,1470.0,392,11,cases tested
MEX,Mexico,2020-04-19,7497,622,650,104,58147,4824,5041,807,51934.0,1343.0,403,0.01,cases tested
MEX,Mexico,2020-04-20,8261,764,686,36,64072,5926,5321,279,55143.0,3209.0,428,25,cases tested
MEX,Mexico,2020-04-21,8772,511,712,26,68035,3963,5522,202,58135.0,2992.0,451,23,cases tested
MEX,Mexico,2020-04-22,9501,729,857,145,73.69,5654,6647,1125,60934.0,2799.0,473,22,cases tested
MEX,Mexico,2020-04-23,10544,1043,970,113,81779,8089,7523,876,63795.0,2861.0,495,22,cases tested
MEX,Mexico,2020-04-24,11633,1089,1069,99,90225,8446,8291,768,66718.0,2923.0,517,23,cases tested
MEX,Mexico,2020-04-25,12872,1239,1221,152,99835,9.61,9.47,1179,68044.0,1326.0,528,0.01,cases tested
MEX,Mexico,2020-04-26,13842,970,1305,84,107358,7523,10122,652,69040.0,996.0,535,8,cases tested
MEX,Mexico,2020-04-27,14677,835,1351,46,113835,6476,10478,357,70816.0,1776.0,549,14,cases tested
MEX,Mexico,2020-04-28,15529,852,1434,83,120443,6608,11122,644,71723.0,907.0,556,7,cases tested
MEX,Mexico,2020-04-29,16752,1223,1569,135,129928,9486,12169,1047,71848.0,125.0,557,1,cases tested
MEX,Mexico,2020-04-30,17799,1047,1732,163,138049,8121,13433,1264,71852.0,,557,0.0,cases tested
MEX,Mexico,2020-05-01,19224,1425,1859,127,149101,11052,14418,985,,,,,
MEX,Mexico,2020-05-02,20739,1515,1972,113,160851,11.75,15295,876,,,,,
MKD,Macedonia,2020-02-29,1,0,0,0,0.48,0.0,0.0,0.0,,,,,
MKD,Macedonia,2020-03-01,1,0,0,0,0.48,0.0,0.0,0.0,,,,,
MKD,Macedonia,2020-03-02,1,0,0,0,0.48,0.0,0.0,0.0,,,,,
MKD,Macedonia,2020-03-07,3,2,0,0,1.44,0.96,0.0,0.0,,,,,
MKD,Macedonia,2020-03-11,7,4,0,0,3.36,1.92,0.0,0.0,,,,,
MKD,Macedonia,2020-03-13,9,2,0,0,4.32,0.96,0.0,0.0,,,,,
MKD,Macedonia,2020-03-14,13,4,0,0,6.24,1.92,0.0,0.0,,,,,
MKD,Macedonia,2020-03-16,13,0,0,0,6.24,0.0,0.0,0.0,,,,,
MKD,Macedonia,2020-03-17,19,6,0,0,9.12,2.88,0.0,0.0,,,,,
MKD,Macedonia,2020-03-18,31,12,0,0,14.88,5.76,0.0,0.0,,,,,
MKD,Macedonia,2020-03-19,42,11,0,0,20.16,5.28,0.0,0.0,,,,,
MKD,Macedonia,2020-03-20,48,6,0,0,23039,2.88,0.0,0.0,,,,,
MKD,Macedonia,2020-03-21,70,22,0,0,33599,10.56,0.0,0.0,,,,,
MKD,Macedonia,2020-03-22,85,15,0,0,40799,7.2,0.0,0.0,,,,,
MKD,Macedonia,2020-03-23,114,29,1,1,54719,13.92,0.48,0.48,,,,,
MKD,Macedonia,2020-03-24,136,22,2,1,65279,10.56,0.96,0.48,,,,,
MKD,Macedonia,2020-03-25,148,12,2,0,71038,5.76,0.96,0.0,,,,,
MKD,Macedonia,2020-03-26,177,29,2,0,84958,13.92,0.96,0.0,,,,,
MKD,Macedonia,2020-03-27,201,24,3,1,96478,11.52,1.44,0.48,,,,,
MKD,Macedonia,2020-03-28,219,18,3,0,105118,8.64,1.44,0.0,,,,,
MKD,Macedonia,2020-03-29,241,22,4,1,115677,10.56,1.92,0.48,,,,,
MKD,Macedonia,2020-03-30,259,18,6,2,124317,8.64,2.88,0.96,,,,,
MKD,Macedonia,2020-03-31,285,26,7,1,136797,12.48,3.36,0.48,,,,,
MKD,Macedonia,2020-04-01,329,44,9,2,157916,21.12,4.32,0.96,,,,,
MKD,Macedonia,2020-04-02,354,25,10,1,169916,12.0,4.8,0.48,,,,,
MKD,Macedonia,2020-04-03,354,0,11,1,169916,0.0,5.28,0.48,,,,,
MKD,Macedonia,2020-04-04,430,76,12,1,206395,36479,5.76,0.48,,,,,
MKD,Macedonia,2020-04-05,483,53,17,5,231835,25439,8.16,2.4,,,,,
MKD,Macedonia,2020-04-06,483,0,17,0,231835,0.0,8.16,0.0,,,,,
MKD,Macedonia,2020-04-07,570,87,21,4,273594,41759,10.08,1.92,,,,,
MKD,Macedonia,2020-04-08,599,29,26,5,287514,13.92,12.48,2.4,,,,,
MKD,Macedonia,2020-04-09,617,18,30,4,296153,8.64,14.4,1.92,,,,,
MKD,Macedonia,2020-04-10,663,46,32,2,318233,22.08,15.36,0.96,,,,,
MKD,Macedonia,2020-04-11,711,48,32,0,341272,23039,15.36,0.0,,,,,
MKD,Macedonia,2020-04-12,760,49,34,2,364792,23519,16.32,0.96,,,,,
MKD,Macedonia,2020-04-13,828,68,34,0,397431,32639,16.32,0.0,,,,,
MKD,Macedonia,2020-04-14,854,26,38,4,409911,12.48,18.24,1.92,,,,,
MKD,Macedonia,2020-04-15,908,54,44,6,435.83,25919,21.12,2.88,,,,,
MKD,Macedonia,2020-04-16,974,66,45,1,467.51,31679,21.6,0.48,,,,,
MKD,Macedonia,2020-04-17,1081,107,46,1,518868,51359,22.08,0.48,,,,,
MKD,Macedonia,2020-04-18,1117,36,49,3,536148,17.28,23519,1.44,,,,,
MKD,Macedonia,2020-04-19,1170,53,49,0,561587,25439,23519,0.0,,,,,
MKD,Macedonia,2020-04-20,1207,37,51,2,579347,17.76,24479,0.96,,,,,
MKD,Macedonia,2020-04-21,1225,18,54,3,587987,8.64,25919,1.44,,,,,
MKD,Macedonia,2020-04-22,1231,6,55,1,590867,2.88,26399,0.48,,,,,
MKD,Macedonia,2020-04-23,1259,28,56,1,604306,13.44,26879,0.48,,,,,
MKD,Macedonia,2020-04-24,1300,41,56,0,623986,19.68,26879,0.0,,,,,
MKD,Macedonia,2020-04-25,1326,26,57,1,636466,12.48,27359,0.48,,,,,
MKD,Macedonia,2020-04-26,1367,41,59,2,656145,19.68,28319,0.96,,,,,
MKD,Macedonia,2020-04-27,1386,19,61,2,665265,9.12,29279,0.96,,,,,
MKD,Macedonia,2020-04-28,1399,13,65,4,671505,6.24,31199,1.92,,,,,
MKD,Macedonia,2020-04-29,1421,22,71,6,682065,10.56,34079,2.88,,,,,
MKD,Macedonia,2020-04-30,1442,21,73,2,692144,10.08,35039,0.96,,,,,
MKD,Macedonia,2020-05-01,1465,23,77,4,703184,11.04,36959,1.92,,,,,
MKD,Macedonia,2020-05-02,1494,29,81,4,717104,13.92,38879,1.92,,,,,
MLI,Mali,2020-03-26,2,2,0,0,99,99,0.0,0.0,,,,,
MLI,Mali,2020-03-27,4,2,0,0,198,99,0.0,0.0,,,,,
MLI,Mali,2020-03-28,4,0,0,0,198,0.0,0.0,0.0,,,,,
MLI,Mali,2020-03-29,9,5,0,0,444,247,0.0,0.0,,,,,
MLI,Mali,2020-03-30,18,9,0,0,889,444,0.0,0.0,,,,,
MLI,Mali,2020-03-31,18,0,0,0,889,0.0,0.0,0.0,,,,,
MLI,Mali,2020-04-01,18,0,1,1,889,0.0,49,49,,,,,
MLI,Mali,2020-04-02,28,10,1,0,1383,494,49,0.0,,,,,
MLI,Mali,2020-04-03,36,8,3,2,1778,395,148,99,,,,,
MLI,Mali,2020-04-04,39,3,3,0,1926,148,148,0.0,,,,,
MLI,Mali,2020-04-05,41,2,3,0,2025,99,148,0.0,,,,,
MLI,Mali,2020-04-06,45,4,5,2,2222,198,247,99,,,,,
MLI,Mali,2020-04-07,47,2,5,0,2321,99,247,0.0,,,,,
MLI,Mali,2020-04-08,56,9,5,0,2765,444,247,0.0,,,,,
MLI,Mali,2020-04-09,59,3,7,2,2913,148,346,99,,,,,
MLI,Mali,2020-04-10,59,0,7,0,2913,0.0,346,0.0,,,,,
MLI,Mali,2020-04-11,87,28,7,0,4296,1383,346,0.0,,,,,
MLI,Mali,2020-04-12,105,18,9,2,5185,889,444,99,,,,,
MLI,Mali,2020-04-13,116,11,9,0,5728,543,444,0.0,,,,,
MLI,Mali,2020-04-14,123,7,10,1,6074,346,494,49,,,,,
MLI,Mali,2020-04-15,144,21,13,3,7111,1037,642,148,,,,,
MLI,Mali,2020-04-16,148,4,13,0,7308,198,642,0.0,,,,,
MLI,Mali,2020-04-17,171,23,13,0,8444,1136,642,0.0,,,,,
MLI,Mali,2020-04-18,190,19,13,0,9382,938,642,0.0,,,,,
MLI,Mali,2020-04-19,216,26,13,0,10666,1284,642,0.0,,,,,
MLI,Mali,2020-04-20,224,8,14,1,11061,395,691,49,,,,,
MLI,Mali,2020-04-21,246,22,14,0,12148,1086,691,0.0,,,,,
MLI,Mali,2020-04-22,258,12,14,0,12.74,593,691,0.0,,,,,
MLI,Mali,2020-04-23,293,35,17,3,14469,1728,839,148,,,,,
MLI,Mali,2020-04-24,309,16,21,4,15259,0.79,1037,198,,,,,
MLI,Mali,2020-04-25,325,16,21,0,16049,0.79,1037,0.0,,,,,
MLI,Mali,2020-04-26,370,45,21,0,18271,2222,1037,0.0,,,,,
MLI,Mali,2020-04-27,389,19,23,2,19209,938,1136,99,,,,,
MLI,Mali,2020-04-28,408,19,23,0,20147,938,1136,0.0,,,,,
MLI,Mali,2020-04-29,424,16,24,1,20937,0.79,1185,49,,,,,
MLI,Mali,2020-04-30,482,58,25,1,23801,2864,1235,49,,,,,
MLI,Mali,2020-05-01,490,8,26,1,24197,395,1284,49,,,,,
MLI,Mali,2020-05-02,508,18,26,0,25085,889,1284,0.0,,,,,
MLT,Malta,2020-03-08,3,3,0,0,6794,6794,0.0,0.0,,,,,
MLT,Malta,2020-03-10,4,1,0,0,9059,2265,0.0,0.0,,,,,
